S1_ZINDO,S1_TDDFT,S1_ML
3.2558,3.9986,4.1302799522861
2.9774,3.9122,3.68004456470427
3.8534,5.2463,4.89678817509793
2.5011,3.4032,3.25191310359524
2.4966,3.3467,3.4604448354861
2.4966,3.344,3.33119550205589
3.2546,3.1859,4.01489238609526
3.6201,4.5654,4.49020636131184
2.7864,3.2647,3.18691852754512
3.4808,4.1685,4.35221802527496
3.5303,3.7896,4.34009288572908
2.929,3.7499,3.55832031216302
2.8827,3.372,3.15412393551968
3.5812,4.0213,4.07017815870101
3.2804,4.4781,4.46640336920429
3.5329,4.7054,4.69763286454234
3.1371,3.7784,4.01895236290219
2.4664,3.2828,3.05489736941574
3.4382,4.4947,4.54559211431891
3.5283,4.7015,4.65397769558338
3.1083,3.2992,3.79976765524269
4.1281,4.4298,4.6648206837562
3.4321,4.3536,4.38995415592719
3.6647,4.5324,4.34632697513201
3.3515,4.507,4.19679521579487
2.5119,3.3784,3.4276355435666
3.3698,4.2653,4.37261429749072
2.53,3.3041,3.31275709152791
3.4479,4.3489,4.40359725140384
3.4268,4.4302,4.21511808470279
2.5983,3.4727,3.41845169183015
3.5907,4.5589,4.30804232418052
3.0169,3.3039,3.45946353134871
3.2124,3.7867,3.77128724789449
3.4641,4.7605,4.63094015353004
2.487,3.3928,3.34556479537041
3.3288,4.3272,4.40527517454947
3.2242,4.0894,4.02037473919628
3.7035,4.4566,4.5662063087679
3.4987,4.5553,4.60350807785015
2.5069,3.3605,3.33569918718799
2.8403,3.6153,3.42737587375028
3.5543,4.6741,4.68105882534032
2.9357,3.4728,3.40726611895898
3.103,4.1144,3.71531076022297
3.4772,4.6331,4.3376592296238
3.6838,5.1033,4.59222824501369
2.5083,3.3702,3.37940974942177
3.078,3.7419,3.54466133511591
3.3629,3.8709,3.95172171150398
2.4893,3.2935,3.49809208322752
2.6405,2.9805,3.23359982811018
2.4988,3.3959,3.32172756212365
3.6289,4.7092,4.48107120412012
3.7939,4.3796,4.23665451117145
2.5019,3.3955,3.33363920247647
3.2404,3.9132,3.78330512483619
2.1346,2.8136,2.86341816531906
2.4867,3.3413,3.29795132058049
2.4917,3.3661,3.49905427065261
3.446,4.0261,3.81915510382478
2.5158,3.3216,3.3229476455396
2.5094,3.3821,3.35090422641947
2.4799,3.2537,3.25385820172445
2.4785,3.3385,3.32341328084784
2.4849,3.213,3.25785818799012
2.5072,3.4004,3.4058759542522
3.4996,4.699,4.59355807414349
3.8869,4.3068,4.2278598622384
3.2773,3.6571,3.60459190777085
3.6198,4.6119,4.69575673046603
3.5098,4.4335,4.48892190462694
4.1468,4.4356,4.66653865530398
3.8722,4.2715,4.29762165311304
3.3408,3.8306,3.84004003844583
3.4897,4.7208,4.49465436462379
2.519,3.3894,3.3649706886711
3.6334,4.7852,4.61455098301455
2.3339,3.1811,3.10558150677364
2.971,3.5645,3.52404952813546
3.5375,4.0452,4.31901597514128
3.0038,3.5992,3.80746180349291
3.483,4.4149,4.51984609823837
3.3142,3.9837,3.87796112249784
2.4836,3.3427,3.5942363655028
2.8568,3.9406,3.72107005597582
2.8301,3.8038,3.77455804594149
2.8586,3.8257,3.6564282757221
2.2502,4.0442,3.26646634906796
2.4927,3.3767,3.42041017179459
3.6194,4.6873,4.58623072917986
3.4765,4.4707,4.16152729530323
3.1987,3.399,3.561110038534
3.2523,4.4354,4.25685783960603
3.6703,5.1392,4.81391532426026
2.3047,3.1176,3.1686508940658
3.7876,4.547,5.0469518635527
2.8277,3.9044,3.79868343635485
2.4998,3.4029,3.39036604436145
3.1802,3.7384,3.598666328941
2.4874,3.3432,3.33067536033915
2.4968,3.344,3.4189701337358
2.5105,3.3704,3.30365552769006
2.8822,3.5378,3.47809045535194
2.5029,3.35,3.34351461454001
3.6169,4.4911,4.65394019364162
3.6197,4.6661,4.49863721782372
3.3361,3.8692,3.8211603975316
3.6593,4.8114,4.54440896322073
3.492,4.3846,4.4944225845983
3.3744,4.4002,4.39009010551557
3.3748,4.4002,4.62848299824704
3.6323,4.7354,4.5426740456519
2.488,3.3377,3.34623205869834
3.685,4.1239,4.26058133952635
2.5074,3.3734,3.44066087449644
2.9638,3.5415,3.62550027848402
3.4644,4.7782,4.70287493036941
3.6691,4.562,4.38508810384499
2.4924,3.4922,3.44445925904639
3.6227,4.2032,4.14593995357761
3.5316,4.213,4.32026864219574
3.7546,4.8243,4.45003334873918
2.5009,3.3845,3.3498889960311
3.9353,5.1584,4.97914099268223
3.514,4.4098,4.46812555625806
4.148,4.8459,4.83378955807223
3.661,4.9208,4.78794321795639
3.865,4.9848,4.75486179092272
2.4987,3.3562,3.36745350842856
2.5051,3.3856,3.40509202512049
3.6507,3.8607,4.25744309197246
3.6133,3.9393,4.06002650472318
2.3951,2.9879,2.83069323305478
3.7829,4.3799,4.30296475696562
3.53,4.7004,4.66966985504932
3.3806,4.0687,4.10018855405958
3.3761,4.6924,4.33498758983319
2.9509,3.6187,3.54801674262478
2.4966,3.3554,3.41616544931814
3.8568,5.1312,4.7208599497008
2.577,3.295,3.35275413706888
2.9211,3.2114,2.94554260440218
4.0433,5.0344,4.88832964129828
3.6649,4.5908,4.5618910199538
2.5021,3.3797,3.39061203304291
3.4848,3.8231,3.64892351706954
3.9573,5.2889,5.22903124747732
3.7454,4.8605,4.73736685287061
3.2524,3.7498,3.80478518224494
3.2532,3.9108,3.96574579575808
3.0901,3.4891,3.74698691066176
2.6064,3.4395,3.20103085784024
3.398,3.3059,3.2277190155405
3.2062,4.0102,4.06712833176423
3.5396,4.376,4.41217444148718
2.4986,3.3954,3.44553027939359
2.9035,3.7467,3.74026767023459
2.4918,3.3692,3.30711265694526
2.6047,3.2961,3.23972996831772
4.0616,4.1966,4.60278771998848
2.4934,3.3843,3.54860402451305
1.9807,2.9103,2.80117926664921
2.4939,3.4043,3.33135042840819
2.6499,2.7964,2.63998413829826
2.2096,2.9144,2.94906568517338
2.9475,3.1875,3.07401520215934
3.1928,4.1503,4.08817715695282
3.5061,4.3101,4.16935121487699
3.3231,4.0378,3.90928517855031
3.886,4.3711,4.47028551572294
2.6081,3.2912,3.32940918626224
3.9359,4.5004,4.58348554158734
2.3762,3.3876,3.19234638468776
2.5054,3.3913,3.41864299262233
2.8043,3.4089,3.58599947244923
2.5018,3.3995,3.53055800490219
3.3678,4.3362,4.43693336981504
3.364,4.4195,4.48915720002962
3.3499,3.6222,3.82652960091683
3.3542,3.9671,3.9908869667856
3.2836,4.2985,4.23823902356604
2.4878,3.3458,3.26866592182204
3.2152,3.8821,4.40948405956224
3.5219,4.3626,4.41248544504403
4.2032,4.7086,4.81446128724187
2.5799,3.2845,3.2434989023536
2.494,3.397,3.44975992841668
3.3157,3.9742,4.03710714680488
3.6238,4.2743,4.59868242314643
3.1673,4.5503,4.04821008149734
4.4371,4.6784,5.33831570721416
3.4877,4.4083,4.49011272677971
2.4964,3.039,2.99513857191152
3.6302,4.327,4.62268505605604
3.6157,4.4336,4.42337207942712
2.4619,3.3554,3.35090788214136
2.2567,3.1576,2.78226895697211
3.6335,3.998,3.97500217171315
3.5386,4.302,4.38380032239187
2.3683,3.1839,3.34885774050227
2.3565,3.2789,3.34907753833438
2.5352,3.198,3.22147219944436
2.5015,3.3925,3.31643444915219
3.3021,4.2903,4.01303210992573
4.1842,4.7027,5.11021907331131
3.2692,4.2222,4.21749781313499
3.6115,4.1802,4.15662505684754
2.4787,3.3261,3.34826198708392
2.5771,3.3551,3.36574187818042
3.2642,3.8059,3.98063029477127
3.7102,4.5747,4.65839936824896
3.2632,3.807,4.12348871468179
2.9448,3.6087,3.59963985363251
2.7126,3.5128,3.54093852457497
2.674,3.5184,3.52305724234489
2.6863,3.4857,3.61443697902153
3.4719,4.3825,4.37822565415481
3.2461,4.1743,3.94145801632583
2.3671,3.277,3.17034864437842
2.6494,3.2816,3.02464437246535
2.7203,3.5198,3.46907297579023
3.5185,4.0286,4.19675091776946
3.1459,4.0016,3.87222043197003
3.1082,3.8575,3.70395697895442
2.7422,3.2053,3.3154938632002
2.5003,3.4001,3.47217101547238
2.633,3.073,3.18352155956727
2.4462,2.5671,2.6528517109952
3.2134,4.4898,4.49631127777324
2.5076,3.3779,3.35504778042615
3.3267,4.4857,4.45908313464783
3.3265,4.4858,4.37004838140148
3.3118,4.3029,4.22279451030073
3.3243,4.4779,4.42223971329859
3.306,4.4979,4.49232706653457
3.3063,4.4978,4.38282626901146
0.7457,3.1729,2.29989643022648
3.3973,4.3647,4.46253003879435
3.2815,4.7192,4.62421190828696
3.7103,4.4266,4.74396313559801
3.65,3.8156,4.12995330880064
3.5175,4.6241,4.55027520289053
3.6362,5.2043,4.87912839996158
3.0637,4.0689,3.85217786955504
2.5189,3.1729,3.26057304573277
2.5598,3.503,3.41783267032098
2.4281,3.2857,3.24923826039896
3.6852,4.3039,4.59475809390002
2.9171,4.0434,3.96783184356992
2.508,3.3932,3.31461541496707
2.3811,2.7675,2.9994769862095
2.4976,3.404,3.62988976722964
2.4764,3.3498,3.28324010413536
2.4776,3.343,3.21365754837718
2.4763,3.3498,3.26893820495919
3.2192,3.8847,3.69295635663018
3.48,4.298,4.21094608038239
3.5754,4.5811,4.50464498773249
3.5129,4.6032,4.51159874503765
3.0355,3.4986,3.51494335494907
2.5045,3.3864,3.49607585878641
2.5045,3.3865,3.1581279983351
3.0968,3.6756,3.36776726170322
2.4965,3.3238,3.09899275681304
2.4994,3.2319,3.1687049438787
2.4119,3.306,3.27563405119621
2.5264,3.1844,3.26504117393981
3.7771,4.8673,4.59431612737025
2.6119,3.3052,3.30623097397948
3.5324,4.6997,4.5617573276252
2.5062,3.392,3.36001387944084
3.3708,3.6925,3.73878392509872
2.8072,3.4144,3.35252563895376
2.9295,3.8582,3.92839621660938
2.6761,2.7545,3.35242866089116
2.492,3.3477,3.29110030374369
2.4964,3.4002,3.32194090463405
3.6965,4.6716,4.63945996355711
2.8324,3.8037,3.86484428816915
2.6041,3.0336,2.82150534852951
2.4888,3.3846,3.37844949783109
2.5145,3.3902,3.35210854945304
3.3538,3.8315,4.09233084358368
2.499,3.3896,3.3821128709149
3.4159,4.6883,4.46269479198223
2.0302,3.0394,3.11286529052451
3.2567,4.2114,4.38060212384434
3.3852,4.6713,4.55822413121748
3.3665,4.7006,4.50343404496602
3.3123,3.5073,3.75034205027469
3.5588,4.2302,4.15754104303524
3.5605,4.1392,4.30283649654659
3.5463,4.3347,4.19382713909291
2.9197,3.4331,3.4177841979673
2.5138,3.3862,3.33724692155518
4.0882,4.4068,4.35667855708074
2.609,3.2848,3.24839446262195
2.5094,3.3894,3.41659744913704
2.5045,3.3848,3.53550652967581
2.8454,3.8369,3.77896582819052
3.5913,4.5202,4.40717182223619
2.5086,3.3763,3.35196639515778
2.4978,3.3448,3.32995716603751
2.432,3.4155,3.44643111610395
2.7329,3.6352,3.60318829848514
3.5993,4.2206,4.4004844545916
2.9073,4.0779,3.89234902991953
2.8728,3.4352,3.65390236397392
3.091,3.3048,3.48984283067896
2.7032,3.5064,3.41520488425307
3.2601,3.3005,3.69666843960969
3.4558,3.2855,3.46294385925033
2.4872,3.346,3.3174447912912
2.8419,3.6638,3.59848836044248
2.5033,3.3942,3.29304838312423
2.4913,3.3717,3.32876434351054
2.3553,3.2263,3.04515693082034
3.5827,4.7825,4.56458018540345
3.2634,4.38,4.06526229967929
3.5859,4.9075,4.80229705855632
2.8771,3.9272,4.00018002345853
2.4976,3.2845,3.65410842611245
2.4955,3.3858,3.431778057489
3.6589,4.4456,4.46876051206022
2.4715,3.38,3.38187242906232
2.7708,3.5713,3.36077884871271
3.653,4.3845,4.50359308442784
2.517,3.3743,3.31382737545346
2.4774,3.333,3.47611138946964
3.7141,4.6932,4.70381270884878
3.7279,4.1086,4.42174590222661
3.3048,4.4709,4.33497256167972
2.5053,3.1846,3.39619904087297
2.4078,3.2168,3.10274787082808
4.1223,4.4351,4.61899724091673
2.5279,3.1944,3.21085363635046
3.7183,4.4474,4.46805137396643
4.1771,4.5181,4.79198592198458
3.5182,4.7289,4.69765124766763
2.5165,3.389,3.34841690586107
3.5322,4.5272,4.35987867447086
3.2816,4.7595,4.69776111720809
3.5771,4.6624,4.72757702709272
2.4912,3.3473,3.29322962609976
3.501,3.7023,3.89379318012825
2.5045,3.3802,3.48767498205086
3.7301,4.2326,4.60047075478053
2.4914,3.3372,3.3138942662865
2.5948,3.2693,3.39288729867598
3.0051,3.81,3.7972855917366
2.6081,3.1435,3.1990684464944
3.6155,4.447,4.5034172772703
3.711,4.9155,4.58790239867616
2.4952,3.3989,3.49133356130193
3.1213,4.6005,4.15267486203643
3.7421,4.8534,4.3314836621708
2.9205,3.7398,3.68701039127616
2.4971,3.3655,3.33518826647504
2.6417,3.5697,3.28492741254417
3.5788,4.3854,4.45715286385226
3.019,3.537,3.60407506527895
3.4352,4.0933,4.11896154246246
3.4765,4.5507,4.27598406784397
2.9802,3.5699,3.62276424712
3.6551,5.308,4.91602884568297
3.8643,4.23,4.34177725460043
3.6852,4.1689,4.35464637773071
3.9336,4.1904,4.42452041042336
3.9251,4.2312,4.39263785656358
4.287,4.6744,4.79578763941611
4.1598,4.5823,4.65719387289976
2.5042,3.4006,3.34086017422546
2.9149,3.7225,3.75462112273927
4.1335,5.3199,5.27410290694608
2.471,3.3489,3.34330283932409
2.4746,3.3104,3.23363393626395
4.3359,4.8926,5.03838818576017
3.8376,4.3635,4.5192070742435
3.0207,3.5533,3.84013044677311
4.0062,5.2492,5.11365793131135
2.505,3.3797,3.39492301516555
3.6401,4.5986,4.47138945047114
4.0686,5.0257,4.88427316722475
2.9892,3.7029,3.36954171430494
2.9219,3.7663,3.55713505392012
3.9105,4.8134,5.03159273061396
2.4315,3.3077,3.34347922109416
3.2018,3.5274,3.74779458660766
2.303,3.2463,3.0606564717032
3.6621,5.0092,4.73799545511197
3.8504,4.6266,4.55182469175775
1.8815,3.5773,3.42383820471755
3.1163,4.0827,4.00971257706575
2.5182,3.3885,3.47808700884271
2.4249,3.2687,3.23178489075846
2.5978,3.3498,3.64010318947022
2.4787,2.8596,2.86800455161446
2.4904,3.3518,3.35073811207266
3.543,4.3788,4.42595575017067
2.8218,3.4819,3.51624575480847
3.306,3.6832,3.89951138755841
2.5098,3.3575,3.32858510006186
3.656,4.6906,4.48251721261423
2.4925,3.2148,3.2153952453752
3.4942,4.2011,4.00646464926617
2.6503,3.628,3.615772747847
2.4972,3.3754,3.39246941355745
3.3559,4.0914,3.92060199248811
2.4997,3.3976,3.42361820997372
3.9085,4.5658,4.77560833163983
2.7356,3.2235,3.22447274429057
2.4861,3.3471,3.33564369881335
2.6189,4.0202,3.67786448570184
2.6457,4.0014,3.65599619814882
3.7453,4.6044,4.67651816752274
3.7745,4.4091,4.44563195583392
3.0675,4.0383,4.04252904930878
2.989,3.5384,3.52595795421864
3.0369,3.8006,3.78254466444228
3.705,4.1657,4.05848774833678
2.4952,3.3938,3.4038678905262
3.3972,3.9235,4.03757335515449
3.5499,4.3445,4.47872667567367
3.377,4.385,4.15573331328489
2.5002,3.3587,3.43420544453954
3.8173,4.2897,4.21193542781344
2.3429,3.2363,3.18523716545765
2.2598,3.0339,3.25178199230875
2.8787,3.6451,3.69354837013451
2.5105,3.3683,3.37697760142418
3.6009,4.9708,4.9502065483786
3.5841,4.6114,4.61877836024822
2.9701,3.6739,3.62561724218105
2.5019,3.402,3.29799663147359
3.3326,3.5848,3.75185984455812
3.2915,3.9183,3.93350911733116
3.2816,4.1499,4.10141884501537
3.5329,4.578,4.45821689187498
3.5484,4.1829,4.60006523319322
2.4291,3.2897,3.39556775643841
3.5695,4.7148,4.50574473596891
3.6297,4.6245,4.3327985827562
2.4526,2.977,3.32390038578914
3.6014,4.5987,4.92026140151148
3.325,4.0559,3.77517669218886
2.5325,3.1878,3.23242709340582
2.478,3.2877,3.30258641265971
3.4049,4.4048,4.03874947837544
2.6508,3.2691,3.10194377559241
3.4038,4.2538,4.0087398840274
3.3429,3.8756,3.66115518411337
2.4811,3.3475,3.40187289678573
2.7682,3.5228,3.69610325586547
2.1368,2.8041,2.9232431337807
3.1683,4.3751,3.87549178857054
3.754,4.8958,4.80250648625507
3.1355,3.5125,3.43197768412799
3.5176,4.3204,4.48312976411975
3.6744,4.9428,4.80217885636746
3.5467,4.6999,4.67200776587365
3.7107,4.5059,4.54516051446167
2.4894,3.3371,3.33727726819665
3.3578,4.3554,4.48237975259234
3.821,4.8067,4.446218042657
3.149,3.7617,3.85699040779335
3.2241,4.5468,4.4513323303561
2.7941,3.9059,4.01411616748146
2.72,3.3936,3.19913680140755
4.442,5.4696,5.38636091136495
2.3934,3.0558,3.18276283761188
3.2536,3.5477,3.76281343315703
2.4161,2.8198,3.1540696912425
3.6107,4.4656,4.44339239195617
2.4657,3.3379,3.38522689474518
4.129,4.7571,4.86551492198838
2.1896,3.5654,3.03889028078437
2.4909,3.352,3.3328519357003
4.1253,4.4737,5.04973245132607
2.4686,3.3465,3.34569023031154
2.5716,3.1046,3.28249522108353
3.6927,4.8101,4.63160414276366
3.3803,4.5639,4.54812024479417
2.4938,3.3995,3.52273278894265
2.4937,3.3969,3.22280033666847
2.5018,3.4058,3.38192133452718
3.4703,4.8187,4.29041331036979
2.506,3.3639,3.31595880988153
3.4763,3.88,4.20754404573935
2.6108,3.3125,3.31398282557923
3.5636,4.2529,4.28098907644419
2.611,3.4332,3.50000951492314
3.2128,4.1684,3.96143329376758
2.5104,3.383,3.43118714366283
2.5039,3.3894,3.45566245214979
2.7471,3.4866,3.60977514581168
2.711,3.5729,3.51756681232825
3.6346,4.622,4.66185598724195
3.5895,4.1589,4.39670805467033
3.0703,3.5187,3.70019066181616
3.2946,3.8721,3.74645972428944
2.4511,2.4437,2.70378571351957
3.4542,4.442,4.47698791134139
3.6027,5.0311,4.78236904683169
3.3285,4.0457,4.02536872764706
2.5138,3.1993,3.3515783312086
2.8552,3.1662,3.10029826197734
2.9471,3.7333,3.54711728768526
4.0035,4.1422,4.18845229444504
3.0479,3.677,3.78720177166667
3.2678,3.4318,3.63398863883341
2.4925,3.3589,3.36697482117016
4.0064,4.5215,4.85086903998795
3.1891,3.6852,3.77469161001942
3.9306,4.7181,4.93938483229925
3.6386,4.6683,4.51652203363612
3.6255,4.3542,4.15127382262043
3.5442,3.8652,4.03387177610878
3.0364,3.6984,3.74438606924238
3.3427,4.3807,3.70454222739673
3.855,4.4808,4.57788868669836
3.6608,4.5742,4.82531791097088
3.7479,4.7795,4.91810822194448
2.0234,4.7735,3.05515092085827
3.4749,4.0264,4.12346947315707
2.7192,3.1575,3.4246825133073
3.0161,3.4627,3.77955031780286
3.4899,4.5949,4.57928030618575
4.0085,4.9627,5.01586769535962
3.2489,4.2719,4.2753704519594
3.4551,4.6393,4.36774631454098
3.4553,4.5594,4.42301961694933
4.107,5.1427,5.0488625858993
2.8445,3.4404,3.5650940345246
3.6969,5.0329,4.93271024939023
3.9296,4.836,4.91978400246521
3.8802,4.4853,4.5278122854668
1.4286,2.0716,2.0471513147584
3.6509,5.2177,4.44274125043265
2.5467,2.9844,3.21400711561366
3.2968,4.0795,3.93915543672617
3.9131,5.3122,5.17562484032781
2.9404,4.0408,3.89300897808473
2.9958,3.8132,3.79938578658297
2.9817,3.7958,3.77841169537169
3.2494,4.4631,4.0339204133232
3.6671,4.1326,3.95473000656939
2.9453,3.9099,3.83812043299757
3.5761,4.3456,4.40199934065029
3.9283,4.8751,4.65637839745802
4.3416,5.2281,5.38390976841543
2.3067,2.7286,2.98437260468783
3.3278,4.0421,3.94620944575897
3.5156,4.1884,4.19883843775687
3.8161,4.3714,4.44894836539746
2.769,3.2399,3.26479177174705
2.9436,2.9472,2.99618345780628
2.999,3.6227,3.53754540118612
3.0113,3.8058,3.5344259405564
3.7081,4.4151,4.33434781808556
3.6373,4.884,4.797750225495
3.0002,4.0388,3.87032710962366
3.0016,3.6058,3.67199450680426
3.4622,4.3749,4.08884536480842
3.8882,4.2782,4.40437734958638
3.8911,4.6662,4.68497214487795
4.3023,4.6231,4.72965397185367
3.9182,4.4702,4.25021835112227
2.8557,3.654,3.67634893449024
3.4729,4.7749,4.69859407985668
3.9277,4.6143,4.33616142537255
3.8905,4.6766,4.76841015916053
3.0525,3.9028,3.78751975678669
4.0469,4.1374,4.49955158955385
3.1205,5.6008,4.17596413862536
3.2317,3.4548,4.24262733254032
3.7216,4.8784,4.39115566370061
3.5866,3.853,3.84950575079435
4.0518,5.1182,4.89132070207331
3.1008,4.1976,3.9705337260602
2.7171,3.096,3.32858727571331
3.5653,4.4787,4.02534994403141
3.7826,4.7729,4.57003932507406
3.4189,3.8014,4.09208290934457
3.0648,3.3338,3.24166217849644
3.2079,4.0826,3.98365780630585
2.9001,3.8328,3.76080463489909
3.528,4.3598,4.39163365109553
4.1329,4.4567,4.72410203053012
3.6215,4.1575,4.05954876227781
3.5073,4.3979,4.36835507214831
3.5994,4.2838,4.35664916553948
3.645,4.8838,4.76959506524833
3.5249,4.2784,4.41099184589065
3.2305,4.1128,4.02799285247946
3.2255,3.8606,4.01430909453987
3.222,3.9687,4.01537352953832
3.6778,4.9489,4.76734157866014
3.7546,4.5391,4.6044256065161
3.4773,4.4675,4.28305089180451
3.4839,4.3387,4.10864932152759
3.3021,3.8867,3.6601062767027
3.0775,3.6183,3.66666191640094
3.9213,4.9881,4.80757092862058
3.6761,4.382,4.34397947847132
2.8721,2.9895,3.12855982762651
3.2469,3.4574,3.86250959649628
2.497,3.3947,3.27322895836729
2.4995,3.398,3.41354493264778
2.4978,4.7246,3.42556065391513
4.0077,4.1646,4.15532673874902
4.0141,4.1746,4.26435493976463
2.5963,3.3341,3.13817575985722
2.5927,3.4281,3.33836630948169
2.5049,3.3012,3.3070048527722
2.5948,3.4211,3.41240452462655
2.5983,3.3244,3.32885393357436
3.3914,4.6814,4.18650373620399
3.3853,4.5154,4.27336302503569
2.9373,3.6241,3.36919870370409
2.5047,3.4022,3.36511871594651
2.924,3.5799,3.558430720583
3.6754,4.9115,4.87508162664587
2.5086,3.3159,3.27768867532925
2.5086,3.3157,3.30275506436962
3.2922,3.6752,3.9203811294731
3.2917,3.6859,4.08563742075176
2.4752,3.3481,3.3794275602956
3.4171,4.1153,4.08216365455346
3.578,4.8352,4.4095454969793
3.4001,3.9187,3.88764122861129
2.566,2.9645,3.34875729980877
2.4861,3.3315,3.33417939610849
3.3095,3.9353,3.83435225268725
3.6641,4.2326,4.43221720177048
2.9819,3.3102,3.3252949778677
3.7822,4.5686,4.52856804032704
3.3485,3.4664,3.5803612585148
2.9721,3.6251,3.71138254493867
2.4441,3.269,3.34606220818469
2.5022,3.349,3.33695823921392
2.5945,3.2687,3.28376390216923
2.5116,3.389,3.27354116362974
3.4949,3.9041,3.73444029506429
2.5109,3.3714,3.32974733754993
2.4718,3.3557,3.36344830964795
3.2924,3.9348,3.78250007985777
3.8248,4.2754,4.20569913869797
2.1788,2.5852,2.93144486355471
2.5041,3.3687,3.38101503495337
2.8768,3.7354,3.59348046162051
2.0218,3.6821,3.00277117376641
2.5029,3.6656,3.10767937887397
2.4892,2.9267,3.19667014401293
2.4944,3.3944,3.26210164796877
2.3457,2.7157,3.03614468819773
2.9271,3.5683,3.6737894203316
2.9451,3.553,3.46499277037491
2.4477,2.5925,2.8660186644849
2.2831,3.2457,3.17730092823497
2.8812,3.7335,3.78698385387742
3.3233,3.6797,3.63516242471032
3.9281,4.9877,4.95917232655189
3.3092,4.1381,4.17738216746619
3.5132,4.4977,4.4107547366819
2.9712,3.4968,3.48938987547414
4.0896,4.4144,4.97702314870792
3.179,4.2424,4.12466309519209
3.3234,3.5215,3.60898365009603
2.9759,3.4998,3.42626730338968
3.5357,4.5317,4.59806855010827
3.3675,3.847,3.86680708041898
2.2166,3.2339,3.02258114445078
2.4228,3.3068,3.47957670152693
2.512,3.3811,3.33218177255122
3.2392,4.2116,4.12094829074237
3.6731,4.9358,4.62578542608198
3.0807,4.2994,4.24317874548059
3.6385,3.9047,4.22357262018137
3.8621,4.8019,4.69555039811536
2.5161,3.3254,3.43772719293652
3.0782,3.5676,3.40455144538946
2.5042,3.3375,3.39781765024236
3.5432,3.9692,4.00533198485732
3.0268,3.5862,3.61716603208579
3.6866,4.5888,4.21198559184247
2.5056,3.3884,3.36789281732322
3.3739,4.0198,4.19838246079027
2.4726,3.3507,3.29426814648578
3.1775,3.8187,3.87446643648205
